reviewId,userName,content,score,thumbsUpCount,reviewCreatedVersion,at,appVersion
d23ff7c7-7a49-4722-b22a-4bf95a6b0c8f,Scott Parrish,constant crashing if you have firewall ad blocking. Worked fine for years up until recently. If you can't figure out the names of all the ad servers the app just throws CS3 errors while browsing or doing anything and refuses to work. Easy enough to just not use the app or buy things from Amazon but it would be nice if they fix this.,1,42,24.3.0.100,2022-02-24 03:51:58,24.3.0.100
a5addb28-1d94-4d99-9859-a7a464195478,Alec,"Tablet version has super annoying time limited deal offer popups that I hate and can't figure out how to turn off. I consider myself pretty tech friendly, so it's extra annoying to me that I can't find a setting for this - ended up just turning off all notifications from the app, even though it's nice to get them when things ship or have arrived.",3,29,24.3.0.100,2022-02-21 18:19:06,24.3.0.100
6d42f8ab-31c9-4a70-86a0-eb7a464f14fd,Debra Babineaux,"This is just the worst search engine within a shopping all I have ever seen. The website is a little better. But the app makes it nearly impossible to narrow down what you're looking for selecting a category then filtering what you're looking for. For some of the better shopping search engines I've used, see ebay or wayfair. There's definitely room for improvement but they've pretty much got it down.",2,155,24.3.0.100,2022-02-14 16:07:39,24.3.0.100
bcc203c4-0147-409b-911c-7d624ed7b2ac,Alli Eeley,"Customer service is based in India and a few of them are extremely rude for no reason. They also do not know how to do anything except returns, refunds, and replacements so if you have concerns about your account they are useless and cannot help. Things almost never arrive in 2 days anymore. Amazon Music subscription is constantly pushed on you and they have charged me for it despite me not signing up for it. I've cancelled all my subscribe and save and started buying in brick and mortar stores.",1,35,24.2.0.100,2022-02-02 16:04:53,24.2.0.100
9ce0ced9-5b73-4e63-bd2a-85994204f7d5,E Sol,"Well, I hate the app a little less than I used to. It went from 1 to 2 stars. Load time is better. I'm not sure it uses any less battery power. It's useless if it doesn't save battery since I have unlimited data on my phone, so data isn't an issue. Unfortunately it's the only way to chat with customer service. After chat, I uninstalled a 3rd time. I will install it again only when I need to chat with customer service.",2,14,22.2.0.100,2022-02-21 17:03:42,22.2.0.100
2d9c9b55-1f41-4989-b880-1943b4e1548e,Rhéma Davis (Artist4Lov),"App keeps malfunctioning. When typing in the search bar, It pulls up previous things that you searched but they all look like 1990s simple entries with exes under them. I know it's a malfunction because I uninstalled and reinstalled and it was corrected but now it's doing it again. I've already cleared cash and all that so please don't suggest those simple fixes.",2,99,24.3.0.100,2022-02-19 20:11:47,24.3.0.100
3483db15-3744-4baa-812f-f631c0c80a9e,Jess,"A fully automated, inefficient, irresponsible company, lacking any sort of accountability. There is nothing you can trace or report to anyone. Poor customers and sellers are both in jeopardy. Stuff is good but most of that has nothing to do with Amazon. If they choose efficiency over laziness, choose accountability over an outward show, they might improve but with my last few orders, the issues and the way Amazon dealt with it, I highly doubt it.",1,1,18.21.2.100,2022-02-22 12:26:23,18.21.2.100
788f9679-e6b4-4777-b33a-211c0f76b426,Mercie Michelle,"I'm Addicted! Great prices! I can literally find anything I'm looking for on Amazon. Not only do they give you they're price, but show you other sellers who may be cheaper with the same product and help you order from whichever you choose. If by some chance something is not right with your order, they immediately look into it and fix the situation. Amazon is Amazing!",5,163,24.3.0.100,2022-02-21 16:44:54,24.3.0.100
3f75267c-ce85-45f8-b337-d2806e32c120,Nikki Buxton,The app is pure junk when it comes to returns and shipping. My orders that are lost I can't even view unless I switch it to view orders within the last 30 days. Amazon continually bumps out shipping times with no way to contact customer service until they tell you it's lost. I have lost 5 packages within 30 days. Prime shipments are arriving weeks late. Other companies do shipping and customer service so much better.,1,2,,2022-02-14 00:15:17,
51413493-2f17-42c9-a6c0-726368a53faa,Beth P,"Since Nov constantly gives ""Uh oh something went wrong on our end"" error message with the dog pic. Only way I have figured to get rid of this is to uninstall and reinstall the app. I have to do that every other day or sometimes same day. Beyond frustrating and Amazon is probably losing business from me because I forget what I was going to look for by the time I get the app installed again half the time.",1,79,24.3.0.100,2022-02-15 15:58:22,24.3.0.100
cb95aa60-85d7-4f12-be27-6b2f3593e022,Tamara Barnes,I'm so frustrated everytime I order something they try and deliver it to a completely different place except today they somehow managed to get it delivered (still to the wrong address) and I'm not sure if it's Amazon that is messing up or the carrier. If I order something off another website it gets delivered to my house but for some reason with Amazon it won't. Im so insanely frustrated with this. Please fix .,3,1,,2022-02-14 19:48:50,
da66ebd3-ac67-4808-b1ae-37b4afccf7d6,Jessica Beshears,"Very frustrating returning multiple items &keep track of what goes with which label.Say you order multiple pairs of jeans, same brand, that only slightly vary in color.There's not enough in the description to determine which pair it is, have to open each order, then return to the list of your orders.It refreshes the list and changes the order of the items, EVERY SINGLE TIME! Makes it very difficult to keep track of. Trying to communicate with customer service via chat is a nightmare! Phone #?!?",2,109,24.2.0.100,2022-02-03 16:13:52,24.2.0.100
4117c624-5e60-4225-82fb-7e45516471b7,Joe Camusci,"DOES ANYONE AT AMAZON EVEN READ THESE APP REVIEWS? RHETORICAL QUESTION. A W F U L APP. Lists do not scroll. It's like a rubber and, springing back. ALSO, when you scroll through ""Your Orders"", you can select an item, read it's description, and when you go back to your list, it brings you back to the beginning of the list instead of being able to continue reviewing the list from the point you were at. Now you need to go through the list AGAIN.",1,375,24.2.0.100,2022-02-03 22:53:37,24.2.0.100
79d16cc9-3491-4be1-8b8d-032ce53c4bc3,Nancy Cameron,"The app stopped working for several days. It would give an error message from Amazon. I have uninstalled it from my phone. I am able to open other apps without a problem. Audible, prime video and prime photos work just fine. Only Amazon shopping is not working at all.",1,2,22.18.0.100,2022-02-15 11:59:08,22.18.0.100
71601a87-e7e1-41e3-9d6c-8b943b15768a,Bonita Gilbert,"I think Amazon shopping is the absolute best of all the online shopping. I personally like to only shop Amazon. The shopping, especially if you join Prime( which has lots of other benefits other than shopping) Shipping is free, Amazon fresh has great produce, as well as meat,eggs etc. Never had an issue customer service didn't handle quickly, no Hassel. There is even a try on and pay only if you keep it..what other app does that!!! So, go for the experience, door to door delivery & stay.",5,74,24.3.0.100,2022-02-22 23:31:33,24.3.0.100
d7b25979-bdf7-42bc-89b1-1ac7c5f2585e,Jody Kearney,Used to be half decent but the last update made the search refining options a joke. Every selection automatically throws you out of the menu meaning instead of being able to click down through the list like you used to in order to get the level of filtration you want you have to start at the top and work your way down one step at a time. This last update seems to have made it even worse.,1,499,24.2.0.100,2022-02-03 16:34:11,24.2.0.100
1f0c1b0d-4746-40c2-bfe5-4638d55ea908,Bryan,"I was a loyal Prime member for years. I loathe using the Amazon app anymore. They constantly change the interface and move features around making it harder to use than it should be. I have several Kindles and managing the content is problematic with the constant updates and moving of features. In the end, between the app changes, steady increase in Prime membership and sloppy Amazon delivery, I am no longer a Prime member,nor do I allow my Amazon shopping app to auto update.",1,160,24.3.0.100,2022-02-25 02:44:14,24.3.0.100
174bcb69-2f97-43af-ba76-47baba42e943,Charlotte Sullivan,"Fix it please... This app has recently just stopped working properly. I have had the app crash on me, and when I try to see th a orders I've placed and track them, the screen just repeatedly refreshes itself, and NEVER ends up loading. Please fix these issues and provide an update. I love this app, but its proving my membership to be more difficult than it's truly worth.",2,133,24.4.0.100,2022-02-26 18:23:35,24.4.0.100
21794c9a-7663-428a-836f-e4a06849ab4d,Susie Wells,I don't know what's happened with this app but it's not opening up my orders page. It'll open up other areas or for searches but will either take too long or won't open my orders at all. I've never had a problem with Amazon's app before and I use it very often to buy items. They need to figure out the problem or glitch! I thought it may have been my phone so I restarted it and nope it didn't help. This is ridiculous!,3,187,24.3.0.100,2022-02-16 18:19:20,24.3.0.100
dbb8053b-3bec-4015-a4e9-f6427efb2aad,R G,"Whenever I open the app there is an unexpected action like trying to join prime or checking out things in my cart when I'm not ready to order. Seems like it's deceptive and pushy. If there's a free shipping option, it's never the default shipping method. I uninstalled it because I want control of my interactions with Amazon not have an app trying to control me.",1,1,,2022-02-15 13:18:10,
486baedd-8555-4113-ab11-7cb88406f050,Kerlene Shirley,"I love the fast customer service texting feature, I haven't had another problem since this was added instead of having to call and be connected to an automated voice messaging system. Only problem I do have is how some sellers don't provide the tracking numbers for you to track it yourself. Sometimes the sellers don't respond back to you when you ask where your package is at.",4,123,24.3.0.100,2022-02-25 19:44:15,24.3.0.100
012bc797-9625-4246-bab0-41aa7d322d6b,Tessa,"Why can't i get an invoice in the app and im not talking about the ""order total"". Whats the point of the app if there's less that i can access? I really need an invoice for my orders. After i make a purchase using the app i still have to go to the website just for an invoice. That's annoying. Might as well just not have an app. And not even an option to request an invoice.",1,6,24.3.0.100,2022-02-16 14:25:35,24.3.0.100
17e5f4bc-51a7-4acf-81bf-8383ca1d2225,Daren Race,"Great app, my old review was out of date. Amazing did the things I'd wanted to see (merge Go into the main app for example). My only complaint is that I wish it were faster. To open my orders on a pixel 4a us tedious to wait for the page of useless boxes (from the hamburger menu) to open just so I can get to my orders. I'd like to see a bottom tool bar quick navigation to my orders. Update: Amazon added quick link to orders directly from home screen long press. My last complaint gone.",5,43,24.3.0.100,2022-02-12 14:41:01,24.3.0.100
5f467e31-5602-45f6-a73b-75322a2671ef,Anke McCrellis,"Please fix your search and filter options. Generally app is good for buying stuff (basket etc), but trawling through gazillions of products without great filters is really annoying. Is it really that difficult to add filters after a category is selected - even basic stuff like colour or dimensions? How useful is it to filter by (the numerous Chinese) sellers? Come on, Amazon, you can do much better!",3,4,22.22.8.100,2022-02-20 17:59:31,22.22.8.100
70669be2-6e4f-4ed1-b18f-d44370f0ca53,Jonathan C,"Very average app. Not particularly easy to use, and when searching, it throws up random strange results. Haven't had the app for long but not feeling enthusiastic about using it. Should be easier than it is. Also, looks like it was designed in the early days of apps. Ugly. Surprising from one of the world's biggest companies. Disappointing.",2,234,24.4.0.100,2022-02-27 20:00:14,24.4.0.100
8e93594c-c00d-4830-bdff-8c30cf2ce7ea,Umbra X,"The drivers have failed to deliver my orders more than they have managed to deliver them properly, and I am honestly quite tired of having to seek customer service every single time I make an order. Very disappointing. When I actually recieve my packages, its usually always a great experience and fast shipping. I feel like they need more control in their amazon delivery drivers, and seek out these issues further because its very much a hassle and also concerning.",2,95,24.2.0.100,2022-02-08 02:24:09,24.2.0.100
e0c63aca-c7c5-4adf-bb7f-74714773b1ac,Debbie Krahn,Until recently my experience was 5 stars Now maybe 3. I've subscribed since 2017 and always enjoyed the prime video. I've also enjoyed shopping and had no problems until recently. My payment method is not updating and therefore my subscription has been suspended and van get no further. Trying to resolve without canceling subscription but may have no other alternative.,5,6,22.22.8.100,2022-02-01 14:38:24,22.22.8.100
4fcfac8c-ba2f-4bbe-806f-ade772ea4459,Reets Lee,App is fine to use for shopping and browsing. The main suggestions I have for improvements are: 1: The app needs a way for customer to mark an order as received. Delivery times for me have been super fast but because the order status can't be updated from 'on the way' I keep getting emails apologising for the delay for items I've already received. 2: It's hard to find the help chat within the app and chat is lost if window is left. 3: Better search function for items shipped from Australia.,4,9,22.22.2.100,2022-02-26 20:57:54,22.22.2.100
eaa553ec-ebb0-4f0a-8936-ead5da6501ad,Qwant & Swisscows are Search-Engines,"Amazon has started allowing sellers to remove Sold By Shipped By, so they can gallon you a product is made in a specific county, and there's no way to verify where the company is based. For example, made in the U.S. but very unlikely. Previously, I disabled notifications for this app, and that disabled Smile donations without notifying me. Odd, donations are dependent on having notifications enabled. Sneaky buggers.",1,13,24.3.0.100,2022-02-19 15:41:09,24.3.0.100
dd1d8e5c-59eb-4cc3-9571-688ea1f3cb92,Victor Hicks,Amazon is the greatest shopping app ever! Two and one day shipping is incredible that no one can duplicate! They have a wider selection of products than Wal Mart and more items to choose from and prime membership gets you access to EVERYTHING associated with Amazon! Fast delivery music movies books etc I don't care the price is going up for membership either. As much as they offer for it and as much as I'm paying I thought I was gonna get in trouble for over using it 😂😂😂,5,127,24.2.0.100,2022-02-05 22:14:41,24.2.0.100
eb17e42b-8783-4488-9dac-cebaed513d63,Sergio P,"Amazon's service is getting awful. I LOVED Amazon! Literally purchased 10s of thousands of dollars here. But recently they keep on losing my packages. Don't have a 2 day prime delivery date for ANY item. I called multiple times they say they will fix the problem but never do. I have been using this service for about 5 years and grew to love the service but ever since they teamed up with USPS, UPS & FEDEX the service has gotten awful. I will for sure not be using this service again!! AWFUL!",1,132,24.3.0.100,2022-02-17 14:23:02,24.3.0.100
3e1cb92c-ca79-4945-8904-80762e3da7aa,Tea Time Cherry471,"I loved this app for its ease of use. Ive had it installed on my phone for years. But today I cancelled it. I needed to archive some previous orders from prying eyes. Well after several frustrating hours, I realized (dispite the instructions), archiving is not a feature of the app. Had to log in to the website and selecte desktop view to have access to the archive order feature. IMO Amazo is the best online retailer. But what I went through today is my tipping point. UNABLE TO LOGOFF APP.",1,1,,2022-02-01 00:53:26,
f2a8f940-778e-4755-a124-040653fe08a1,Harris El,"Issues I have with app are, 1. The app opens with a blank white screen everytime it's newly opened (not from RAM). Everytime I have to bress back button to go to working main page. 2. Review with Images and Review with Videos is super laggy. Touch response is very late too. The swipe mode barely works. Please fix these issues.",3,7,24.3.0.100,2022-02-23 19:10:54,24.3.0.100
a0e1aa0d-fc50-4a2d-98aa-8f3bd486a8d3,Ashlee Bimalarajah,I love this app & service but i really wish there was an easier way to sort out your wish list. I have a huge wish list & want to categorize it but you can only move 1 item at a time then it starts you back at the beginning of the list & you have to scroll back down to where you were. Oh but wait that usually glitches & makes me go back to the other screen before it'll let me scroll again. I literally love everything else but this is frustrating. An option to multiselect would be awesome!,4,76,24.4.0.100,2022-02-28 19:18:02,24.4.0.100
885f4217-11ef-48ce-9e41-777ff0f202a3,Ilyas Dirin,"Too complicated app,web. Too difficult to find related things. Adverts, related products pop up every where, too exaggerated. Payment steps not clear I have no idea after completing checkout steps whether it is charged or will be charged. Sorting does not work. Hidden prices arise at the end step of the checkout. Shows free product but on one click purchase it just costs some value. Packing fee is not explicit you need to be careful to see that at the last step in checkout. Be careful at last steps suprise price increases without any notification",1,0,,2022-02-16 23:32:23,
7be851ca-8545-4ae1-9166-4595a1ad721d,Elizabeth Pruitt,"App is fairly hard to use; super sensitive while scrolling through items, no response when trying to use specific links or buttons. Its like the app itaelf doesnt want to be used, its so frustrating. Im not renewing prime because its not worth wanting to throw my phone every time i try to order common supplies or save a fun item to a wishlist for later. Several updates over the last year have shown me this company doesnt care about these issues.",1,4,22.22.7.100,2022-02-20 03:23:49,22.22.7.100
e1195de8-3b5c-4f37-bfd2-87345339bd70,Ri Flores,"So I recently updated the app and I wish I didn't. Usually, I checkout and use different methods of payment. Such as, using a promo, then covering the rest w/ gift cards/rewards points, etc. This last order I placed didn't let me. It only let me use 1 form of payment. I don't like that. You should be able to use promo credit, gift card/rewards, etc, if you have it. It was better this way. Please change it back. I can understand not using two different reward points from different credit cards.",1,167,24.4.0.100,2022-02-27 19:07:52,24.4.0.100
d80697e7-0892-4fe9-b849-9f9094abffdc,nathan kovach,"It's been pretty good, but the forced move away from the Whole Foods app was the biggest mistake ever. I liked the interface on the WF app. It was WAY better at helping you ""buy again"", and every time I'm shopping for WF now, and I enter something in the search bar, it searches ALL of Amazon. Not needed. Way to muck things up here people.",2,124,24.2.0.100,2022-02-04 01:13:05,24.2.0.100
686e0323-ea4b-4b6d-b0c2-8bc1ae7ed6b0,B E,"App itself is nice. Amazon is convenient. Funny thought how no permissions are granted yet sights and sounds directly and instantly affect recommendations. You might work on hiding the spying a bit better. And bonus tip: when a customer screams ""*UCKING SPIDERS"" they probably aren't the kind of person that would like to buy them to eat. Creepy part is when the recommendations aren't based on sound.",3,179,24.2.0.100,2022-02-08 20:12:42,24.2.0.100
759b02d8-f112-4de1-a83d-1c5390792858,Star Pink,"I just updated it , and it still works the same. It wont even let me do nothing with my payment to continue and purchase what i need . im getting very fustrated with it. Ps was never contacted once i emailed my problem. I had to call them . I loved Amazon for the last couple of years. But now its pretty awful . I have to have a credit card in file to make a purchase with a gift card? That doesnt make sense .",1,38,22.22.8.100,2022-02-01 17:33:31,22.22.8.100
cd5316a0-9bd6-4453-9f6e-8a5b5e2d40b0,Hope Johnson,"Since updating this app december 29, 2021, I've had one problem after another. I keep getting "" uh oh something went wrong on our end"" or "" Amazon might be temporarily down or it may have moved to a new web address"" it's so annoying when an app is working just fine then along comes an upgrade to mess it all up.",1,18,22.22.8.100,2022-02-01 04:57:49,22.22.8.100
5862964b-3868-4fed-b707-fad23dfb9038,Charles Svoboda,I had my phone replaced and can't get into my account since the 2 step process sends the code to my old phone. Called tech and was changed to 1 step. Called support to help in changing my number but they were no help. Said I have to create a new account. That means I'll lose all my Kindle books. I wouldn't even give them a star. Only did to lodge my complaint. So I'll delete that app and never use it again. Thanks for nothing Amazon!,1,2,22.22.7.100,2022-02-15 14:12:01,22.22.7.100
49a22c89-d542-44a2-8801-2e3333ce88a4,Robert McLendon,"There is no way to go back to what you were looking at previously. Seriously, an app from a company as huge as Amazon without a back button is the biggest blunder in app design history. Congrats on being that stupid. UPDATE: App still sucks and delivery drivers cant find my new house that is marked in several locations and easily found on Google Maps.",1,158,24.2.0.100,2022-02-09 20:15:27,24.2.0.100
e2520b6e-890c-470d-b052-49580825e4a2,LoveLess Clips,Can only search through the search button. Like if I want a PC I have to search PC. I have to go to their site on my PC to browse by department and not having to browse through a keyword. I also can't browse through my phone since all the Amazon links go to the app.,2,1,22.14.0.100,2022-02-18 21:38:28,22.14.0.100
afbfcfab-af92-4204-b3c1-71a9bebbed5d,Amanda H,"Filters really let it down. I tend to shop elsewhere a lot of times because of the filters. You cant for example shop ""low to high"" despite the option being there. Because suddenly half the items disappear. Why? Or the first 100 results are nothing like what you typed in the search bar. Tried to search 1/16 dolls house stuff. Only brings up 1/12. So straight over to Ebay. A filter for UK only would be cool. So i can shop locally. (Eco friendly.) And a where the item was manufactured filter.",2,209,24.2.0.100,2022-02-06 16:37:09,24.2.0.100
8d4d5366-92e0-46c7-85ae-8d3ef0cf3b24,Zach Garner,"Feature-wise this app suffers from the same kind of change-for-the-sake-of-change problem many good apps suffer from which over time has been making it needlessly convoluted. Service wise Amazon has been implementing more and more sleezy tactics (returns not marked recieved until you call, shipping labels requiring out-of-pocket payment, shipping reimbursed for less than actual shipping, and most recently undisclosed restocking fees) providing good reason to explore other options.",1,11,24.3.0.100,2022-02-22 01:11:05,24.3.0.100
4bb4d926-4cf3-4262-a8aa-b1c6a620faa8,Jesse Morton,"They lost much of my resect due to a check box mistake. It was suggested to return the item, but it is wrong to devalue their own services and products from my simple human error. The simple solution would be to acknowledge my mistake of not clicking the checkbox by fixing this issue of being debted unnecessary interest. No way would anyone really believe it is good business to devalue a product sold being returned based on a simple human error. The financial side lacks control. Canceling soon.",1,1,22.14.0.100,2022-02-02 21:05:20,22.14.0.100
f085682b-e413-4d3a-ab9d-6e01df898d61,Viktoria Konevych,"Worst app ever. Absolutely no care about user experience. It such a pitty that in 2022 having such possibilities you don't care doing anything better. Such a complicated app with nested menus, submenus whatever...it takes tones of time and effort to find what you want and do what you want. Try for instance signing out. Takes some time till you give up trying.",1,19,24.2.0.100,2022-02-07 19:52:46,24.2.0.100
fa310c87-de97-40e2-b548-010fb96ca7f7,Tamzin Spencer,"I've been an amazon customer since 2016, I have been using amazon all the time. But, recently on the app it won't allow me to delete certain items in my baskets. I'm not sure if this is a glitch or what but my mother has been having issues with deleting items from her basket as well and the accounts are separate. It's frustrating having to do orders one at a time. Back to 5 stars when this is sorted out",3,10,24.4.0.100,2022-02-26 19:17:03,24.4.0.100
aa2f84cc-487b-45c6-9d23-12240753288c,Harley Quinn,Ordered an item from wish and Amazon on the same day using 2-day shipping with Amazon and the wish item has arrived but the Amazon item has not even shipped (this is the second time trying to make the same order on Amazon and the second time it has never shipped) and since they do not offer a refund until the item has shipped they can keep your money indefinitely. Absolute scam will never buy from them again.,1,8,24.3.0.100,2022-02-16 15:06:50,24.3.0.100
d5269b03-1b52-4442-8a76-3e2a76d532a9,Charlotte K,Disgraceful customer service. They don't check what's being listed so the listing can say anything they want and then you have to argue for a refund when you receive something different. Mp3 music once bought is blocked from being downloaded to devices so what the point in that? Have deleted all apps now and will NEVER go back,1,1,,2022-02-28 15:35:05,
